Elspot Prices in DKK/MWh;;;;;;;;;;;;;;;;;;
Data was last updated 31-12-2018;;;;;;;;;;;;;;;;;;
;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;Tromsø;EE;LV;LT
10.03.2019;04 - 05;298,04;266,48;266,48;266,48;266,48;266,48;-19,4;-19,4;326,69;326,69;326,69;319,6;319,6;319,6;266,48;266,48;239,4
10.03.2019;05 - 06;299,16;277,82;277,82;277,82;277,82;277,82;0,52;0,52;324,52;324,52;324,52;320,49;320,49;320,49;277,82;277,82;277,82
10.03.2019;06 - 07;301,1;276,03;276,03;276,03;276,03;276,03;102,8;102,8;322,81;322,81;322,81;322,51;322,51;322,51;276,03;276,03;276,03
10.03.2019;07 - 08;305,5;290,65;290,65;290,65;290,65;290,65;290,65;290,65;321,09;321,09;321,09;321,09;321,09;321,09;290,65;290,65;290,65
10.03.2019;08 - 09;308,63;286,1;286,1;286,1;286,1;286,1;286,1;286,1;322,14;322,14;322,14;322,14;322,14;322,14;286,1;286,1;286,1
10.03.2019;09 - 10;313,93;291,62;291,62;291,62;291,62;291,62;291,62;291,62;326,02;326,02;326,02;326,02;326,02;326,02;291,62;291,62;291,62
10.03.2019;10 - 11;313,93;297,67;297,67;297,67;297,67;297,67;297,67;297,67;325,12;325,12;325,12;325,12;325,12;325,12;297,67;297,67;297,67
10.03.2019;11 - 12;314,97;299,68;299,68;299,68;299,68;299,68;299,68;299,68;325,64;325,64;325,64;325,64;325,64;325,64;299,68;299,68;299,68
10.03.2019;12 - 13;313,48;289,16;289,16;289,16;289,16;289,16;289,16;289,16;324,75;324,75;324,75;324,75;324,75;324,75;289,16;289,16;289,16
10.03.2019;13 - 14;310,72;296,55;296,55;296,55;296,55;296,55;296,55;296,55;321,09;321,09;321,09;321,09;321,09;321,09;296,55;296,55;296,55
10.03.2019;14 - 15;310,42;297,74;297,74;297,74;297,74;297,74;297,74;297,74;320,49;320,49;320,49;320,49;320,49;320,49;297,74;297,74;297,74
10.03.2019;15 - 16;309,53;292,97;292,97;292,97;292,97;292,97;292,97;292,97;319,9;319,9;319,9;319,9;319,9;319,9;292,97;292,97;292,97
10.03.2019;16 - 17;314,3;308,41;308,41;308,41;308,41;308,41;308,41;308,41;320,72;320,72;320,72;320,72;320,72;320,72;308,41;308,41;308,41
10.03.2019;17 - 18;323,63;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6;324,6
10.03.2019;18 - 19;331,46;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94;330,94
10.03.2019;19 - 20;329,37;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85;328,85
10.03.2019;20 - 21;322,81;319,97;319,97;319,97;319,97;319,97;319,97;319,97;322,81;322,81;322,81;325,64;325,64;325,64;319,97;319,97;319,97
10.03.2019;21 - 22;318,41;310,12;310,12;310,12;310,12;310,12;310,12;310,12;323,48;323,48;323,48;324,97;324,97;324,97;310,12;310,12;310,12
10.03.2019;22 - 23;316,69;307,66;307,66;307,66;307,66;307,66;307,66;307,66;322,06;322,06;322,06;324,15;324,15;324,15;307,66;307,66;307,66
